Item_ID,product_type,price,product_name,size,colour,quantity,description
1226,Trousers,91,Tracksuit Bottoms,S,red,57,"A red coloured, S sized, Tracksuit Bottoms Trousers"
1227,Trousers,91,Tracksuit Bottoms,M,red,78,"A red coloured, M sized, Tracksuit Bottoms Trousers"
1228,Trousers,91,Tracksuit Bottoms,L,red,43,"A red coloured, L sized, Tracksuit Bottoms Trousers"
1229,Trousers,91,Tracksuit Bottoms,XL,red,45,"A red coloured, XL sized, Tracksuit Bottoms Trousers"
1230,Trousers,91,Tracksuit Bottoms,XS,orange,57,"A orange coloured, XS sized, Tracksuit Bottoms Trousers"
1231,Trousers,91,Tracksuit Bottoms,S,orange,59,"A orange coloured, S sized, Tracksuit Bottoms Trousers"
1232,Trousers,91,Tracksuit Bottoms,M,orange,47,"A orange coloured, M sized, Tracksuit Bottoms Trousers"
1233,Trousers,91,Tracksuit Bottoms,L,orange,73,"A orange coloured, L sized, Tracksuit Bottoms Trousers"
1234,Trousers,91,Tracksuit Bottoms,XL,orange,42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers"
1235,Trousers,91,Tracksuit Bottoms,XS,yellow,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers"
1236,Trousers,91,Tracksuit Bottoms,S,yellow,49,"A yellow coloured, S sized, Tracksuit Bottoms Trousers"
1237,Trousers,91,Tracksuit Bottoms,M,yellow,80,"A yellow coloured, M sized, Tracksuit Bottoms Trousers"
1238,Trousers,91,Tracksuit Bottoms,L,yellow,41,"A yellow coloured, L sized, Tracksuit Bottoms Trousers"
1239,Trousers,91,Tracksuit Bottoms,XL,yellow,59,"A yellow coloured, XL sized, Tracksuit Bottoms Trousers"
1240,Trousers,91,Tracksuit Bottoms,XS,green,69,"A green coloured, XS sized, Tracksuit Bottoms Trousers"
1241,Trousers,91,Tracksuit Bottoms,S,green,72,"A green coloured, S sized, Tracksuit Bottoms Trousers"
1242,Trousers,91,Tracksuit Bottoms,M,green,47,"A green coloured, M sized, Tracksuit Bottoms Trousers"
1243,Trousers,91,Tracksuit Bottoms,L,green,66,"A green coloured, L sized, Tracksuit Bottoms Trousers"
1244,Trousers,91,Tracksuit Bottoms,XL,green,49,"A green coloured, XL sized, Tracksuit Bottoms Trousers"
1245,Trousers,91,Tracksuit Bottoms,XS,blue,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers"
1246,Trousers,91,Tracksuit Bottoms,S,blue,48,"A blue coloured, S sized, Tracksuit Bottoms Trousers"
1247,Trousers,91,Tracksuit Bottoms,M,blue,61,"A blue coloured, M sized, Tracksuit Bottoms Trousers"
1248,Trousers,91,Tracksuit Bottoms,L,blue,72,"A blue coloured, L sized, Tracksuit Bottoms Trousers"
1249,Trousers,91,Tracksuit Bottoms,XL,blue,68,"A blue coloured, XL sized, Tracksuit Bottoms Trousers"
1250,Trousers,91,Tracksuit Bottoms,XS,indigo,63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers"
1251,Trousers,91,Tracksuit Bottoms,S,indigo,64,"A indigo coloured, S sized, Tracksuit Bottoms Trousers"
1252,Trousers,91,Tracksuit Bottoms,M,indigo,59,"A indigo coloured, M sized, Tracksuit Bottoms Trousers"
1253,Trousers,91,Tracksuit Bottoms,L,indigo,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers"
1254,Trousers,91,Tracksuit Bottoms,XL,indigo,54,"A indigo coloured, XL sized, Tracksuit Bottoms Trousers"
1255,Trousers,91,Tracksuit Bottoms,XS,violet,67,"A violet coloured, XS sized, Tracksuit Bottoms Trousers"
1256,Trousers,91,Tracksuit Bottoms,S,violet,48,"A violet coloured, S sized, Tracksuit Bottoms Trousers"
1257,Trousers,91,Tracksuit Bottoms,M,violet,73,"A violet coloured, M sized, Tracksuit Bottoms Trousers"
1258,Trousers,91,Tracksuit Bottoms,L,violet,45,"A violet coloured, L sized, Tracksuit Bottoms Trousers"
1259,Trousers,91,Tracksuit Bottoms,XL,violet,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers"
